"transaction_id","project_id","transaction_isodate","transaction_year","transaction_value_code","transaction_currency","transaction_value"
"2i4uDDeeGZX9uHq3Wi4Ko3","P039171","","1997","D","USD","16429084.8051"
"GTRVc7MLaSq3ywckwL74oZ","P076784","","2003","D","USD","9223858.68951"
"aDQtRUWf3uCUFT5imZJFPZ","P083887","","2004","D","USD","235541936.693"
"vs8uASzQhW34y3HpP8UHqe","P119077","","2011","D","USD","2199999.98"
"4DeZo6bsUitfHvSTCGJUb8","P101216","","2007","D","USD","19675309.0582"
"2hh3pjPRF4ADWf3s5pAGcm","P039029","","1996","D","USD","27286344.2748"
"gfvicDX9wqNr4huZ9cZnRK","P054443","","1998","D","USD","68923012.8218"
"YDQDk4eXXbaHqLsVfmVGHd","P054443","","1999","D","USD","17492166.5669"
"ES8YQdrY5djuVZ4ZyZ4jvQ","P054443","","2000","D","USD","13894506.166"
"CawaqMj95StSenArsXejwG","P054443","","2001","D","USD","10238080.1377"
"rcV3snDptvCMBkzjev9MWe","P054443","","2002","D","USD","7694161.90922"
"j5C4WtkEBsy8PTJDe8TpXb","P054443","","2003","D","USD","4425440.21795"
"HgRQpMbRXMAtTXSpaipTNC","P054443","","1998","D","USD","187985926.192"
"RoRUKFbCVdPXZbwMgQLezH","P067498","","1999","D","USD","11109431.7061"
"6mbSXYcbreracwZipKBYR4","P067498","","1999","D","USD","2629949.77653"
"ff3kdJa5yN5UGYbDi6swBK","P043420","","1998","D","USD","33141792.7724"
"i7zJfsB57kkWHwNmkpsZ3d","P117203","","2009","D","USD","5470010.08573"
"iy8ZhgwwTRsM2ygrmBWxG5","P055454","","2000","D","USD","78136101.4992"
"YKNTthUfyxzCRASzMNoZd7","P089566","","2005","D","USD","11963937.3272"
"ezhaauiWrnJU2s8WvTZuzN","P057953","","1999","D","USD","6289064.12228"
"g3UgNvwcAtTJ8jy2gDkt2J","P113757","","2009","D","USD","20462675.2286"
"UwTpyZyocERyA6hXeRZmUA","P108440","","2009","D","USD","7670836.55682"
"KN66WBXygfHwPUxVjpwnzb","P096367","","2007","D","USD","132032255.626"
"MvoeVJ8rS8BqwrZuovhP3B","P074755","","2004","D","USD","13641632.2475"
"5cAPVvM6VLKe62ThdktiJF","P049616","","1998","D","USD","40159458.9388"
"Qung2QgQssRt6C7wjQEfXc","P076908","","2003","D","USD","60947710.4428"
"dqvw5iodw6UktjjxFoJLq4","P103999","","2010","D","USD","520109.155972"
"UYGG2A2eE8Qg53a6XV8YgX","P073689","","2002","D","USD","4047144.28312"
"TCKnSS84xSjhMjsqrUKwBR","P073689","","2002","D","USD","77754540.3837"
"6coe7zRDmSaSDZCSw5tH4j","P089124","","2005","D","USD","3835197.80097"
"iJwmPx4AmNzmGfhVzBM8fG","P089124","","2009","D","USD","24879539.8857"
"sUctE2JXyZw5yYUm5vUrKR","P089124","","2005","D","USD","4003487.19426"
"G2p8Hjtm7tUWMbp6wrvj2G","P108759","","2009","D","USD","102164679.386"
"DqsZqhXs7RCnGt3souFjaL","P107498","","2009","D","USD","31101628.8792"
"Yk8uXTT5cTzVMSUTo3C6ML","P041895","","1999","D","USD","59178602.1953"
"VEikvj2KYhRxh8wtrjftLm","P041895","","1999","D","USD","19741438.2173"
"Uy3mi9C77eBqa8jLY2XtzC","P044424","","1996","D","USD","6336631.08359"
"pUf4KDCYNnMb2rtCJvAzdY","P086694","","2005","D","USD","103923722.986"
"wYbkv3xyo8EfoSHsdBrBoN","P109691","","2008","D","USD","3435960.81976"
"gNEpoM24T4eG3Nz2zy4s2d","P083720","","2003","D","USD","28171193.0085"
"6mMn3tEqUS9MxC3xhJyF5j","P104041","","2008","D","USD","43780110.6882"
"VhSMUTXEbYEJzysYqcNp83","P050763","","1999","D","USD","249540483.672"
"dJ3pAC2TRHCFftx6eDg3FV","P098146","","2007","D","USD","20518756.1311"
"9Y27dmk8nHLZN5tvuEdcFo","P008318","","1996","D","USD","7880975.04259"
"gdarucn4KCtmcVsYkZNRrD","P008318","","1996","D","USD","21053427.2078"
"BiamZQ6FKiYC563M3fckrZ","P042266","","1996","D","USD","80404274.9406"
"rAueNHw9eVY36qg5aPs849","P074750","","2002","D","USD","372598782.572"
"nQNfLAWYoCNNhQWrcvXQzB","P110845","","2008","D","USD","1511330.20568"
"uMk9KQSJKPFDEXpgQDB3m8","P110845","","2008","D","USD","2377010.01067"
"s798Qi3qS8Xogdx6UHbSkZ","P072644","","2008","D","USD","24084596.8006"
"GeCyc7cZ8Xsqj4ZHxsz4De","P055739","","2000","D","USD","19396736.4238"
"KGNzfeT4HwGYdoCAYiefWc","P046829","","1999","D","USD","16891007.2643"
"BxUDRG9y2TTBUBVM7jHF4V","P003979","","1995","D","USD","202862509.607"
"hyzMUyR2REC6eQnRikfJFj","P003979","","1995","D","USD","128614899.174"
"W2KdGNwfhvpNKQNV7dw6PR","P043231","","1996","D","USD","6384936.37172"
"5YQRWFuNhV3nK5vNic436e","P055120","","2010","D","USD","50976510.1858"
"GRjBxrP9GgXg22e9gqRjxZ","P080830","","2004","D","USD","21209112.948"
"fGzjLJwLpktwxQJncrg2Wo","P113235","","2009","D","USD","26032757.6687"
"8ZeDPTzTUtBx8DVmMpPnbP","P117698","","2010","D","USD","10213175.8404"
"BTPpuR9BCe9Z9DahnzzNdV","P117698","","2010","D","USD","41831534.1343"
"GnkJ3UsVi8pLmVQufkP7S","P104716","","2007","D","USD","40185719.0537"
"6nk9ZxhX6QozTPmdyjVcNC","P104716","","2009","D","USD","7308191.11452"
"ULn5p2h7sEnFXzTC7S5Y9o","P008558","","1997","D","USD","6276068.20341"
"VX2frsjm4v55usTGDDNscb","P008558","","1997","D","USD","14866325.4197"
"WAXSCULiLziTk8sv72T7Vn","P074218","","2002","D","USD","9555041.73219"
"hx8c4ngegeUjzU9q2fCpg5","P038392","","1998","D","USD","38778999.6155"
"7ECgjW6vAoBBjqqYCYEw8X","P105116","","2008","D","USD","7636249.67392"
"d8zPLDCUZ44ujZ7tUYpkYS","P106963","","2009","D","USD","21314737.432"
"C876mdJCncwN3T5Zpj6ETg","P110841","","2010","D","USD","43727051.0884"
"pyVNJDrLiANZLZc4pJnJ69","P110092","","2008","D","USD","9546870.17597"
"nCpAMG3TyJKYQJnRK5SXzU","P110092","","2008","D","USD","9086128.76627"
"d6VpsJ3PtM6eEDgkd5jAuC","P071146","","2007","D","USD","38812181.9028"
"F3oG8TJzbRiFSxSNW9hsk3","P071146","","2003","D","USD","28871926.9038"
"9E6si3fEuC8VWpXkgNJ9zF","P044711","","1999","D","USD","38905792.4172"
"E9ESdjbZFCUu43jJLmp9uA","P044711","","1999","D","USD","13736950.4568"
"k8N4KxRbCM9bDbGcsEfcke","P044797","","1997","D","USD","82168463.2342"
"ewBSBXEVymA5avwJp2NWEK","P065715","","2000","D","USD","10115244.1676"
"9NYt2yCt3irfdyooBNxb73","P035722","","1996","D","USD","102323791.03"
"6FmnHji4H3SUkqf6GusXhg","P072987","","2001","D","USD","7748374.24789"
"X4BXMB9hrNZZpuSuBvkxfG","P072987","","2001","D","USD","17969002.608"
"cVvgNCvPCVqgaBoArPiuUG","P074503","","2004","D","USD","23149191.0542"
"SmuGvGiFbCzCiSReD2NAai","P094199","","2008","D","USD","16424058.8074"
"Dwi8iDB8FHco5XNhHFqmMc","P094199","","2008","D","USD","3062309.47846"
"hj8wvMeVWTrk6bEm248UXS","P094199","","2008","D","USD","5275385.18561"
"heMzuFxSWq6Em9ZXNaKcWh","P094199","","2008","D","USD","1602387.71246"
"kx8XmwsCgX2oVtsdwwNRpY","P094199","","2009","D","USD","4587480.61123"
"AmFe6Qw6EpMrgreaknTyFM","P117656","","2011","D","USD","16750000.0"
"6QiH7zE56s5HngUCJEt9rJ","P081516","","2005","D","USD","16069369.1102"
"EggFqBjiWoHStcuYvFAf9j","P008335","","1996","D","USD","19453450.554"
"BWHBiaFBg9FhUNmu9iZQzM","P055481","","1998","D","USD","192349872.683"
"2QXvSPx2sKVADjUXXg2wrJ","P088964","","2006","D","USD","107204753.469"
"R2NPxd8YVzpHBuR7BMAdfB","P057960","","2002","D","USD","48944929.9516"
"8RyckuN2ok7GPLSwJFcEQC","P057814","","2004","D","USD","28633171.4081"
"Uy8jpeTkQZekVjNMXeELrW","P084404","","2007","D","USD","2681732.87948"
"2FXLzUdPKdzHVFwysUgXPk","P105279","","2008","D","USD","56770647.6354"
"fVS7jv6NUuDjhBdy2GsD4P","P053255","","1999","D","USD","174889476.161"
"3ebEGx2WTybvxnZDXZZER4","P039197","","1997","D","USD","267562647.897"
"LCFATnTFrRQVb3sxe4gacD","P100273","","2006","D","USD","4248941.74963"
"a4suBoM5AayPdJTdqGESWh","P045687","","1996","D","USD","23935273.8581"
"4KutCdQRaTmB6nf8DxJTjK","P045687","","1996","D","USD","8929680.92154"
"AjJjEqKkVSUyrqb3ud4ziC","P048505","","1998","D","USD","589194791.908"
"XrmHYEPEeP7ELytgJpVKjD","P083751","","2006","D","USD","6674371.32901"
"NHhus7NYqWFgi7hVUL5L5Z","P083751","","2006","D","USD","6003789.41168"
"F6JpD7DbCdT8TNsHyckbeC","P083751","","2006","D","USD","15600359.3982"
"hbnbcXyFwQHQ7bU5ALisvX","P083751","","2006","D","USD","5001637.38181"
"3JdAtL5PB33u5wEYPisk84","P050741","","2003","D","USD","52503814.9935"
"sJKsaJRea8RGhUQkEJQ2Ej","P050716","","2007","D","USD","10726327.8367"
"AH6oKcFDtaNS7FmrQN9xoS","P113402","","2010","D","USD","5824069.66113"
"KmV9khyPQNwTfhKCSDwnfH","P069862","","2005","D","USD","113358610.565"
"UgBTbvjvnDNwkL2R6sq8Ue","P120910","","2011","D","USD","1300656.14"
"C7tChWha67g9tSwddo9d78","P120910","","2010","D","USD","10394243.9685"
"YKbwupyUZTPQRf4cmQQsTD","P052887","","1998","D","USD","11060794.7214"
"9Kt75CVhLSumxLd8yijXXf","P038572","","1995","D","USD","23286163.4497"
"eZtEkyg3UHeDBC79LKTYJB","P118647","","2011","D","USD","251516.24"
"q2pWqAm6N5PQ78ac5SdVTK","P101392","","2008","D","USD","5678935.44517"
"iz9YizER4EPHcVDxoDSRL3","P101392","","2009","D","USD","2078699.28738"
"p7j6YKhMTrMVRu4X39YzDk","P101392","","2008","D","USD","5330514.46378"
"XvPuCLqwE73V9sCF9FZChh","P101392","","2009","D","USD","2015928.05546"
"gLTQ7HCc5twKVKbzAmtvE4","P001806","","2001","D","USD","12367801.682"
"iKrxgvWzA5MqvAPfRKcxSm","P001806","","2001","D","USD","30041052.5085"
"SGuYXia66gZkuxCxVTUbq4","P114971","","2010","D","USD","255329.396011"
"4TjB6h7u5iSYtpivotrdNF","P096861","","2006","D","USD","5941368.7517"
"sjRe6jNV3NuKeq88YPfvHD","P075129","","2002","D","USD","12879653.1753"
"YK2Ney2c2Qh7LyUAiJh4Tf","P075129","","2002","D","USD","19478889.3969"
"fVgNuhf5GnXibLDoqNro3C","P099841","","2006","D","USD","4721895.09786"
"MJdYSRqJscVzjXSRgFgEUT","P099841","","2006","D","USD","4722295.43338"
"eZKXXMSCN3N7dJdXc3X6HL","P073035","","2000","D","USD","3651944.84421"
"zxBHasTrhrrf8huvx2Dsrk","P073035","","2000","D","USD","6901655.88768"
"68z75QqkV43GtkeK3Ls3tQ","P074655","","2003","D","USD","608199579.441"
"9WXNUb5reCMSyXv94JhqQF","P107772","","2009","D","USD","8403759.08505"
"aSgPsDg97smdCygPtMGwWc","P078613","","2004","D","USD","29350765.616"
"oixhfLbcpW5AAaS4anXns4","P051310","","1999","D","USD","15226722.965"
"9k4527sr46mnYTmeMM7iwL","P110371","","2009","D","USD","13847260.4432"
"2uEQ8ZE6vQ9XvxXKdgzif3","P117949","","2010","D","USD","16066579.0907"
"MBnLkVupHAg5eG3D75cG2h","P064556","","2000","D","USD","43777494.816"
"vuBJ4SyjYXPvLDE7AymDUk","P069943","","2000","D","USD","110125351.076"
"mQqcr8NGeFyLSkcPYpyLcf","P088663","","2005","D","USD","19495520.9916"
"3oLMJyVb3ubxnGoPQVp3NG","P114866","","2010","D","USD","44399201.0968"
"TF64nBpmaVCv4ZYFpAS8R","P040110","","1997","D","USD","18785416.3323"
"qrqm7xbswAGzwZcbYRGVzC","P116681","","2009","D","USD","31047404.2722"
"ph7Ut3akDW5yHv7koK92rG","P116681","","2011","D","USD","9798672.76"
"dgYTRApQCEy6EEaH4JbpvC","P010467","","1995","D","USD","33473827.134"
"B62r4ry8NpBUqdtefPYycN","P059930","","1999","D","USD","6501031.55235"
"86rQoiLwvdckj8MEaWJft4","P059930","","1999","D","USD","15278406.6277"
"Lg2aExZ4V2NpXZjQBjqPTc","P101231","","2008","D","USD","202872541.558"
"wTbtAUZWzmVfW9uv5fweTT","P049267","","1998","D","USD","85505825.3528"
"t2Bc6q3iwUJQwfQ7h2mSb3","P065256","","2002","D","USD","56449794.3674"
"YpNtyge9gshGPYfLQcEBmA","P065256","","2010","D","USD","872007.152655"
"kMrbA4rnrZ7oYbW89pTFpJ","P095232","","2011","D","USD","67250.0"
"BKNMhyxinvt4sPmtEVPA94","P102541","","2007","D","USD","105782945.943"
"VfMP3wTWPKF6VjTb9ynhw3","P044810","","2001","D","USD","30870319.0127"
"GeR7Mx5n8A3hWZywnXqTce","P048852","","1998","D","USD","6720175.75703"
"hKJ4Pnehv38TgCsnewjSmR","P048852","","1998","D","USD","303362521.832"
"4Fr2uPQgr2XPaYhFfBxBAH","P055073","","1999","D","USD","2208467.51938"
"YfYawqiTtNsQvEca4BkYD8","P055186","","1998","D","USD","33611183.9605"
"UDqQtgYGS3pPMDZVSWfvxH","P059223","","1999","D","USD","22704916.8573"
"iT5YiKQofeTT5MueFqrCjU","P059223","","1999","D","USD","6955990.16729"
"QqwhXMXajE2dTbJzAqw6yQ","P092999","","2007","D","USD","8613959.33799"
"n88z5jcNQZKNbqE3W9hdw6","P087620","","2010","D","USD","888499.09282"
"5uRnLMH3MsXsFrd25MB3in","P087620","","2004","D","USD","6480720.65401"
"zo7bZFieYmDeVVPcoCyZoi","P100332","","2007","D","USD","10959106.6641"
"JUQadYggrd35DJ3j45haUC","P044033","","1996","D","USD","122970931.162"
"AozmJApEHbfVwCSw6g23Db","P110943","","2008","D","USD","17083890.9931"
"F6yLymFQ6vJ9BarptMJicm","P110943","","2010","D","USD","4465351.98991"
"P5y2i4iS6T3auE6pZbRdif","P099126","","2008","D","USD","1493922.78637"
"av2wVSEJJMbE3Gx39VZ3DM","P051888","","1999","D","USD","25638306.4523"
"XYHhqBBovnApD4o5xkdmuZ","P051888","","1999","D","USD","103160855.425"
"6eTe3YzzFZNckBkafYjd3d","P000967","","1995","D","USD","93378036.4921"
"2h7w8FoxRoxMSpGuagE2ED","P000967","","1995","D","USD","6432079.91864"
"FUx4PUCUBSBvb9xnx4FKNo","P000967","","1996","D","USD","4412275.365"
"6LmUuR4so4QSdNmyuEdEf4","P000967","","1997","D","USD","3136867.2547"
"A7zVAXDV78zxQKWAtxDhFA","P000974","","1999","D","USD","13799977.8015"
"DBYehGHCaCDeEjVEjcnp7A","P000974","","1999","D","USD","29023300.9357"
"7uAwSBXHeT73d87tZibX3g","P112765","","2008","D","USD","1418933306.88"
"mUMQPUNUnXovyXqkDK66vV","P070086","","2000","D","USD","10620049.9948"
"FuMXWP9vfcWURa4ZCrvMVh","P103022","","2009","D","USD","242240659.417"
"686uHRKuWhBHUZZGf5UAUH","P103022","","2011","D","USD","78540000.0"
"etJVyrLCTRqyAnUFzYjHKc","P103022","","2009","D","USD","311804680.597"
"o2nuKvTzeWYQSZH9qJATJW","P103022","","2011","D","USD","227460000.0"
"qt6YhsvaetMGVSoPMz4LdZ","P009129","","1995","D","USD","222447904.89"
"hcPrUcGrCwQxKNiw7MGNMd","P010511","","1997","D","USD","150127779.037"
"AGrrHpBW3DnSFwMUCDHdw","P048870","","1997","D","USD","60329191.4617"
"cCMTuh7XxgwRKGFruSEQWS","P066397","","2003","D","USD","12992054.6539"
"qj9ZEJG2BvEgo9Cm4mGjAe","P066397","","2009","D","USD","14798577.2754"
"vNz2P3MWYccKCkphVnRzEV","P075184","","2004","D","USD","29182061.8179"
"G5kyySLo3GxfZWL6DpN9CG","P007832","","1996","D","USD","47600820.5659"
"899q3RFLqXBpSZsEM3zTxi","P056491","","1998","D","USD","38422057.8277"
"xSxUHE9oU6dE4X7YJjttFM","P050483","","2000","D","USD","27021388.6286"
"N9SeYvvZffHEnudA8T9pYS","P050608","","1998","D","USD","80865974.3647"
"jUGZQ3EqscVHRNPEhDLdLd","P082651","","2006","D","USD","21877795.4237"
"AQHyNqHPcCSWxxLx3hkCp5","P101201","","2010","D","USD","22149781.6265"
"EBASHsw5fon7wFaTcR3NZM","P001533","","1996","D","USD","54122469.9812"
"dsddZrWQoCJxJQKV7JdoBM","P001533","","1996","D","USD","5911409.03039"
"mEU6qGwFB7DiFSGLGxgZd4","P079027","","2006","D","USD","16894932.6541"
"PmPRF5DtQYck9CSoYjEizP","P070519","","2005","D","USD","93904498.2386"
"s9b8pmwNVzvcBxvwg6LSY8","P082328","","2004","D","USD","28166085.162"
"s5rpjgMYwBPeqdwKkVHwh9","P109588","","2008","D","USD","6548999.42678"
"v3Sr5rqjr9J9XGHRrvecwB","P041890","","1999","D","USD","192976708.437"
"aVR2888Hisz6wZNceZXytf","P093460","","2007","D","USD","30488046.5463"
"YeyYZGannSchSx2Kbo3Fbm","P060577","","2001","D","USD","959325.273517"
"U5FSFGSTTKnzMWxJZe4C3S","P119856","","2010","D","USD","1021317584.04"
"7D67P7on2y6E2fbq7zSBRg","P116656","","2011","D","USD","18718787.97"
"j2sapdGGX2M6GfiVEQPgzj","P001403","","1996","D","USD","31196991.5387"
"6jB2vs3qUGQgtUh6X7n3Pb","P004799","","1995","D","USD","41054092.0592"
"4C38bLZGqwnGKrrwxLAAQB","P004799","","1995","D","USD","81827001.3885"
"a4vc37jizwSPGspKyza5eZ","P052009","","2000","D","USD","41690642.8323"
"ocyUmq2zvJw73gsrSWHXRi","P075398","","2003","D","USD","128474005.025"
"4RR4s4n28pMPLmaYpCfmmE","P090723","","2009","D","USD","6070206.54274"
"ewN3siBzmccn5ZtJe4HVxB","P002797","","2001","D","USD","94630040.7774"
"Zr3LBW8KakVvHYkg3D9UjE","P002797","","2001","D","USD","117408928.432"
"F53A88WNHbrpsvmHrSKyW9","P087711","","2004","D","USD","42164468.4826"
"FK4WBUx7MztKNyQRLAzSaE","P087711","","2009","D","USD","73999978.2657"
"uApBzWThV8TtK7YuKDVQLJ","P090389","","2008","D","USD","2946044.42287"
"fzwy5Znn9zQwNQDJ8wQv3L","P069922","","2000","D","USD","6317838.77956"
"rks9CBj98iREvqFLaHtxC6","P069922","","2000","D","USD","6264660.19897"
"NRV3PpTtDz3LxjS57Y2dM9","P050717","","1998","D","USD","132567171.09"
"oS8PV7Ssrw79rLcVxEKZ3F","P008595","","1996","D","USD","15309345.1486"
"oU2sbVGtEgQpnDVsvKXx7N","P008595","","1996","D","USD","8663203.34287"
"Q9N3d6qXi6HbPJYGqgrD2a","P008161","","1995","D","USD","9399106.98011"
"nnYz8SpAvwJ27iDGC6oieW","P008161","","1995","D","USD","3514664.9546"
"PCBdx5TPRZYh8GNfihFAS3","P090340","","2006","D","USD","6103871.05017"
"mihBw732rwytkfoZgFuELn","P090340","","2006","D","USD","6102518.58224"
"nK3kERt6p832qVDERSyszV","P106767","","2008","D","USD","1148384385.51"
"p8xDc7b7vX2LtnAME8w4te","P090832","","2005","D","USD","224228742.305"
"SLhacny9MFdriw4eauegmW","P073525","","2001","D","USD","23221444.0974"
"2nwv6Dejkp6wraGdz9K3F9","P009550","","1998","D","USD","120611782.316"
"gqaPRXDdajRo99nmbQUK9V","P092019","","2009","D","USD","82797178.4792"
"nTekDw7Vxu6s8yyxPXRQtB","P092019","","2007","D","USD","140306139.349"
"YZd7wf4483hJQ8HmWe7sQZ","P092019","","2005","D","USD","87139330.5192"
"QhA9CqxZML6W8WufKj8KiJ","P090592","","2006","D","USD","77376371.2002"
"mzAkipWXFJVAraRmcFAvRN","P070656","","2006","D","USD","11030077.9055"
"vDfSfjWSnBb9HyAmZWayQo","P068762","","2000","D","USD","33730156.6946"
"byZE57RB9ASdFfooYWcrD6","P095211","","2007","D","USD","37778516.6384"
"f7GJeVosSSc9WHfoBTPHVH","P004571","","1996","D","USD","46253664.4298"
"TJYJkvKFscNFmFHQKTJjXi","P004571","","1996","D","USD","35319257.6908"
"fdQGNsYBREqEeWSwiePYNo","P004571","","1996","D","USD","157049973.657"
"Qr69R8TSySSJLKaFjHSMze","P096482","","2006","D","USD","36314373.1453"
"cFgMfH2zPoBSNMti9eTFxc","P063123","","1999","D","USD","52213314.5727"
"4NiHKimWtFsJ8bc93kmrdn","P063123","","1999","D","USD","50957552.4549"
"XqGd2BDUsJHMtJtHX7HVKF","P035784","","1997","D","USD","66460665.5415"
"GuLChLdsNZQ7Nc8T5QBfW3","P049790","","1999","D","USD","38691649.8588"
"cJKVzAyAJsodVkuZhgSzu7","P055755","","1997","D","USD","14757986.1639"
"bb2mkrT6jCxQ94bigZ5Xsj","P065757","","2000","D","USD","2456964.76047"
"U7fQoKNwWUHS9GyW8URkuJ","P001648","","1996","D","USD","5700712.16131"
"jdRCgL2Sycbn5uhM8GL4mh","P001648","","1996","D","USD","4466752.72871"
"mxWwJM8gj8YN7eZiaZ7qPN","P001648","","1997","D","USD","3179257.22592"
"NCgHgmAxqerMG7ZuvZZrrM","P001648","","1996","D","USD","135765215.36"
"2H5zCt5sTdSjnNEdNfspWM","P105669","","2009","D","USD","1617456.41893"
"Pfizzho25M4B4XKWsUqMtL","P090675","","2009","D","USD","3243765.62603"
"Fv5Nv2BiRUe5AKaSZwv2uD","P063939","","1999","D","USD","391599859.296"
"wVdXh6TH8Fgj9eeGYiMphQ","P074053","","2004","D","USD","55970673.4878"
"6HmoSA5Zo8qfybgPgRAbmi","P003654","","1996","D","USD","539681716.473"
"GLqnEaaHr6zkZ8QEBmhtEW","P070272","","2003","D","USD","58263874.0577"
"gvgR9miwVmX4dufAZXVg3K","P038884","","1995","D","USD","97320958.3895"
"dQtzed8ujqtY6gqoVTJ2gk","P082472","","2003","D","USD","25835731.924"
"KgJuq8ZyJZarrjYaczxMg5","P082472","","2003","D","USD","24116513.824"
"tQHmbVnEiR6iQ2grVypqUF","P081834","","2003","D","USD","24084250.5619"
"4QTfEJKcYrKrEo72cgcKJe","P091051","","2006","D","USD","33767238.2313"
"KdcVEGYWAtjRZJm8pztxPn","P077454","","2004","D","USD","6092759.8747"
"tp7T3pdU22Rv59Pdz8wYCm","P077454","","2004","D","USD","6959610.49167"
"5RLHQ68crEXa5TExDbT3Ph","P084742","","2005","D","USD","226717221.131"
"KmbdyL7YPrWXwELmUE7uZg","P080368","","2002","D","USD","14211749.7177"
"sejzztky8hNDKNwkJD2jqF","P080368","","2002","D","USD","23391306.6497"
"SdUN69RKT7GBFUy5m8smu7","P080368","","2002","D","USD","27496260.6102"
"SzScXbvVWwUdF9yVNourMS","P088499","","2004","D","USD","8315967.20986"
"jdg4bLwRoVzAACMJyUiF8R","P069568","","2000","D","USD","43501029.9301"
"T5B6iP6B6RNUiM4f7ELfKN","P069568","","2000","D","USD","15557981.9802"
"4AMjgbfKt3Lt4sNkgoyrDE","P055022","","2007","D","USD","5332677.19506"
"bnTTjMYMi5uepjPMyWJUPK","P055022","","2001","D","USD","34818591.6382"
"TnkCs4NPHJ5boYHBmDSRp","P071004","","2003","D","USD","7577022.51709"
"ndb62NQiRwwApMutPE8t8b","P059803","","2003","D","USD","48638144.0098"
"N6efY4MyY5sjgvRLEJqwQ4","P035821","","1996","D","USD","530334603.517"
"6auvQhaZVFa9P9CpcFGPdR","P100546","","2008","D","USD","901662.581846"
"dbgNBWg8BfwWDuo238nbWG","P071157","","2003","D","USD","887235.238823"
"nV2S2zvCbijPX4orDf3YTd","P071157","","2003","D","USD","23848128.449"
"pesWXyrXRnq9454ywddtsR","P093459","","2006","D","USD","22308895.0264"
"FFtngVNuLecEGXaBnGMv4D","P056416","","1999","D","USD","26099945.0037"
"K839xdEuJ2rZCHTY4twPfX","P055482","","1999","D","USD","67048344.2557"
"mExiv342tAhS96xZFGGNsk","P066749","","2000","D","USD","6090006.09874"
"psDs64S4uozFHXSQTQQgwQ","P098093","","2007","D","USD","195502140.203"
"btmkNcdZKycrwi7T5AdbkY","P098093","","2008","D","USD","25783212.1299"
"6rvytNaF7zQpyzNA28xV7d","P123480","","2011","D","USD","2931807.25"
"zWDt4ezSkwZNotBugPW4iA","P041553","","1996","D","USD","13987179.7431"
"8Z289QyST48Cm3Q9m977fb","P039644","","1998","D","USD","131000315.059"
"GpSYM9ZtksGUgZikVjerD5","P005524","","1998","D","USD","7146324.36904"
"2NPb24LhAoKrCVcWcT6iZg","P005524","","1998","D","USD","5608283.17864"
"fpuquwTDBYbUAT5PVEEQFe","P038674","","1996","D","USD","52731605.6784"
"zfLmpWBxAoFTdC97BLKEfC","P044800","","2002","D","USD","10610731.9466"
"iJH3u8SPdLkWGH3CuEEtDn","P004209","","1996","D","USD","26713805.8274"
"CSNtHREtw8uFaXz4dgGDFg","P047582","","1998","D","USD","66283585.5448"
"m25b8hgysBDFDyHayj5af4","P047582","","1998","D","USD","64867964.7679"
"mspuYQXEfhcrhirWemyoo9","P008315","","1995","D","USD","72202375.7492"
"r2VTS3TvXFntZcGrVPnTHj","P008315","","1995","D","USD","39746543.6218"
"9K5s8eTNfveCBipavEb9Fb","P107851","","2009","D","USD","5356755.44767"
"SHo7UfgZVqfCwYhqakazvK","P107851","","2011","D","USD","935034.91"
"p3ZXFn5fxLmGpfifrr598T","P093806","","2007","D","USD","2130609.85206"
"iJjBmUUEbohJ3gyVgkU6Fo","P093806","","2007","D","USD","5007369.56361"
"5TMpPTZ2YRFNqZp8dSdG7k","P093806","","2007","D","USD","30287918.6879"
"eB4jhDURJU6oD3hQbR7ZRK","P093806","","2007","D","USD","5422857.31958"
"r7d83AidzFd8SuFQrRJJEe","P093806","","2007","D","USD","1144696.5511"
"nQzBezocKp9UCWgW5unTDU","P093720","","2005","D","USD","59981040.2963"
"hioEkXG2bD3MZUwLUuQLTh","P081749","","2004","D","USD","233075811.89"
"5f7TfhzRDH7fa8bhferi9G","P087860","","2006","D","USD","3623028.04946"
"pGktXbqUJy2YqoECXLsB5F","P117924","","2011","D","USD","219133740.0"
"zZ76EKPjv6eWCKR59fGam6","P040975","","1998","D","USD","13762645.7448"
"Hp62jexVJSYxNH7DBYYqch","P068069","","2002","D","USD","23739477.982"
"oT92XRrpKWJxxhE3qmF2CL","P090967","","2007","D","USD","33246696.9716"
"WDDsMfbG5hKYzt8UWHuKGd","P036956","","1997","D","USD","43259396.0168"
"ABiEpXxzJECB7vV5jZAyvg","P008283","","1995","D","USD","20531310.5228"
"b8wjCVp5zPUoWNCJC4EGfU","P113145","","2011","D","USD","3480114.69"
"gFRC8jfLAdGDmjuQp6Lhse","P116748","","2011","D","USD","719685.0"
"7c3Nf6MsyNX3swnVaQpyYS","P037079","","1996","D","USD","67768517.7582"
"pYF536UYRQUvD3z9UYFpz3","P076702","","2002","D","USD","106252614.573"
"a8uvkSAByZoNsRzu2krch7","P076702","","2007","D","USD","43745585.3316"
"JvVgj8FFEz9ipep3Mn3kuX","P070441","","2002","D","USD","272615942.145"
"22DWHVyR44cAVnA6br2M9S","P044123","","1996","D","USD","69857895.3249"
"AFFr4ZwTyiMuojNM4xTBGa","P076712","","2002","D","USD","7335494.92022"
