"project_id","project_location_id","precision_code","geoname_id","place_name","latitude","longitude","location_type_code","location_type_name","gazetteer_adm_code","gazetteer_adm_name","location_class","geographic_exactness"
"P045644","P045644_3351499",1,3351499,"Caala",-12.95,14.95,"PPL","populated place","6295630|6255146|AO|08|3351499","Earth|Africa|Angola|Huambo|Caala",2,1
"P045644","P045644_3349406",1,3349406,"Chongoroi",-13.56667,13.95,"PPL","populated place","6295630|6255146|AO|01|3349406","Earth|Africa|Angola|Benguela|Chongoroi",2,1
"P045644","P045644_2240975",1,2240975,"Golungo Alto",-9.13333,14.76667,"PPL","populated place","6295630|6255146|AO|05|2240975","Earth|Africa|Angola|Cuanza Norte Province|Golungo Alto",2,1
"P041568","P041568_2423570",1,2423570,"Banankoro",9.18333,-9.3,"PPL","populated place","6295630|6255146|GN|K|2419618|2423570","Earth|Africa|Guinea|Kankan Region|Kerouane Prefecture|Banankoro",2,1
"P041568","P041568_2421820",1,2421820,"Dixinn",9.55111,-13.67306,"PPL","populated place","6295630|6255146|GN|04|2421820","Earth|Africa|Guinea|Conakry Region|Dixinn",2,1
"P041568","P041568_2416444",1,2416444,"Pita",10.81667,-12.7,"PPL","populated place","6295630|6255146|GN|M|2416440|2416444","Earth|Africa|Guinea|Mamou Region|Pita|Pita",2,1
"P039015","P039015_1048364",1,1048364,"Chokwé",-24.53333,32.98333,"PPL","populated place","6295630|6255146|MZ|02|1048364","Earth|Africa|Mozambique|Gaza Province|Chokwé",2,1
"P039015","P039015_1024696",1,1024696,"Dondo",-19.60944,34.74306,"PPL","populated place","6295630|6255146|MZ|05|1024696","Earth|Africa|Mozambique|Sofala Province|Dondo",2,1
"P039015","P039015_1039536",1,1039536,"Maxixe",-23.85972,35.34722,"PPL","populated place","6295630|6255146|MZ|03|1039536","Earth|Africa|Mozambique|Inhambane Province|Maxixe",2,1
"P035689","P035689_6920266",1,6920266,"Idini",17.95192,-15.45908,"PPL","populated place","6295630|6255146|MR|06|6920266","Earth|Africa|Mauritania|Wilaya du Trarza|Idini",2,1
"P035608","P035608_2448161",1,2448161,"Adaré",13.10678,1.91704,"PPL","populated place","6295630|6255146|NE|09|2448161","Earth|Africa|Niger|Tillaberi Region|Adaré",2,1
"P035608","P035608_2447317",1,2447317,"Badégichéri",14.5245,5.3676,"PPL","populated place","6295630|6255146|NE|06|2447317","Earth|Africa|Niger|Tahoua|Badégichéri",2,1
"P035608","P035608_6712317",1,6712317,"Kadata",13.59605,7.0567,"PPL","populated place","6295630|6255146|NE|04|6712317","Earth|Africa|Niger|Maradi|Kadata",2,1
"P035608","P035608_2442119",1,2442119,"Kornaka",14.10264,6.90115,"PPL","populated place","6295630|6255146|NE|04|2442119","Earth|Africa|Niger|Maradi|Kornaka",2,1
"P035608","P035608_2439024",1,2439024,"Tchadoua",13.54643,7.44614,"PPL","populated place","6295630|6255146|NE|04|2439024","Earth|Africa|Niger|Maradi|Tchadoua",2,1
"P035608","P035608_2596595",1,2596595,"Tébaram",14.83407,4.4582,"PPL","populated place","6295630|6255146|NE|06|2596595","Earth|Africa|Niger|Tahoua|Tébaram",2,1
"P035608","P035608_2438915",1,2438915,"Téguèy",14.65285,0.53683,"PPL","populated place","6295630|6255146|NE|09|2438915","Earth|Africa|Niger|Tillaberi Region|Téguèy",2,1
"P035608","P035608_2438008",1,2438008,"Yatakala",14.79172,0.3729,"PPL","populated place","6295630|6255146|NE|09|2438008","Earth|Africa|Niger|Tillaberi Region|Yatakala",2,1
"P001177","P001177_2281233",2,2281233,"Soukoussoukou",6.47536,-3.34107,"PPL","populated place","6295630|6255146|CI|85|2281233","Earth|Africa|Ivory Coast|Moyen-Comoé|Soukoussoukou",2,2
"P057997","P057997_2413915",1,2413915,"Bakoti",13.43,-16.69833,"PPL","populated place","6295630|6255146|GM|05|2413915","Earth|Africa|Gambia|Western Division|Bakoti",2,1
"P000970","P000970_2294915",1,2294915,"Takoradi",4.88447,-1.75536,"PPL","populated place","6295630|6255146|GH|09|2294915","Earth|Africa|Ghana|Western Region|Takoradi",2,1
"P000970","P000970_2294700",1,2294700,"Tema",5.6698,-0.01657,"PPL","populated place","6295630|6255146|GH|01|2294700","Earth|Africa|Ghana|Greater Accra Region|Tema",2,1
"P046648","P046648_2253375",1,2253375,"Dagana",16.47667,-15.6,"PPL","populated place","6295630|6255146|SN|14|2253375","Earth|Africa|Senegal|Saint-Louis|Dagana",2,1
"P046648","P046648_2246446",1,2246446,"Sakal",15.6,-16.06667,"PPL","populated place","6295630|6255146|SN|13|2246446","Earth|Africa|Senegal|Louga|Sakal",2,1
"P046648","P046648_2244375",1,2244375,"Tobène",14.13333,-15.4,"PPL","populated place","6295630|6255146|SN|16|2244375","Earth|Africa|Senegal|Région de Kaffrine|Tobène",2,1
"P046648","P046648_2244374",1,2244374,"Tobène",15.03333,-16.78333,"PPL","populated place","6295630|6255146|SN|07|2244374","Earth|Africa|Senegal|Région de Thiès|Tobène",2,1
"P049543","P049543_7669375",1,7669375,"Busega",0.31,32.52,"PPL","populated place","6295630|6255146|UG|C|7669375","Earth|Africa|Uganda|Central Region|Busega",2,1
"P049543","P049543_234020",1,234020,"Busunju",0.56778,32.19278,"PPL","populated place","6295630|6255146|UG|C|7056293|234020","Earth|Africa|Uganda|Central Region|Mityana District|Busunju",2,1
"P049543","P049543_233421",1,233421,"Gayaza",0.44861,32.61139,"PPL","populated place","6295630|6255146|UG|C|448224|233421","Earth|Africa|Uganda|Central Region|Wakiso District|Gayaza",2,1
"P049543","P049543_8194362",1,8194362,"Karuma",2.23377,32.23386,"PPL","populated place","6295630|6255146|UG|W|8030564|8194362","Earth|Africa|Uganda|Western Region|Kiryandongo District|Karuma",2,1
"P049543","P049543_231798",1,231798,"Katunguru",-0.14797,30.06529,"PPL","populated place","6295630|6255146|UG|W|443330|231798","Earth|Africa|Uganda|Western Region|Bushenyi District|Katunguru",2,1
"P049543","P049543_8200505",1,8200505,"Olwiyo",2.53699,31.88516,"PPL","populated place","6295630|6255146|UG|N|7869939|8200505","Earth|Africa|Uganda|Northern Region|Nwoya District|Olwiyo",2,1
"P049543","P049543_226835",1,226835,"Pakwach",2.46335,31.49832,"PPL","populated place","6295630|6255146|UG|N|443328|226835","Earth|Africa|Uganda|Northern Region|Arua District|Pakwach",2,1
"P049543","P049543_225858",1,225858,"Wobulenzi",0.72833,32.51222,"PPL","populated place","6295630|6255146|UG|C|443350|225858","Earth|Africa|Uganda|Central Region|Luwero District|Wobulenzi",2,1
"P049543","P049543_225805",1,225805,"Zirobwe",0.67944,32.68944,"PPL","populated place","6295630|6255146|UG|C|443350|225805","Earth|Africa|Uganda|Central Region|Luwero District|Zirobwe",2,1
"P002420","P002420_2410559",1,2410559,"Bamba",7.8,-12.28333,"PPL","populated place","6295630|6255146|SL|03|2410559","Earth|Africa|Sierra Leone|Southern Province|Bamba",2,1
"P002420","P002420_2410065",1,2410065,"Blama",7.87481,-11.34548,"PPL","populated place","6295630|6255146|SL|01|2410065","Earth|Africa|Sierra Leone|Eastern Province|Blama",2,1
"P002420","P002420_2408897",1,2408897,"Gendema",8.23275,-11.34734,"PPL","populated place","6295630|6255146|SL|01|2408897","Earth|Africa|Sierra Leone|Eastern Province|Gendema",2,1
"P002420","P002420_2407428",1,2407428,"Koribundu",7.70952,-11.69354,"PPL","populated place","6295630|6255146|SL|03|2407428","Earth|Africa|Sierra Leone|Southern Province|Koribundu",2,1
"P002420","P002420_2405981",1,2405981,"Mano",7.75778,-11.89355,"PPL","populated place","6295630|6255146|SL|03|2405981","Earth|Africa|Sierra Leone|Southern Province|Mano",2,1
"P002420","P002420_2405552",1,2405552,"Matru",7.60661,-12.17886,"PPL","populated place","6295630|6255146|SL|03|2405552","Earth|Africa|Sierra Leone|Southern Province|Matru",2,1
"P002420","P002420_2404510",1,2404510,"Petifu",8.51742,-11.85454,"PPL","populated place","6295630|6255146|SL|02|2404510","Earth|Africa|Sierra Leone|Northern Province|Petifu",2,1
"P002420","P002420_2404433",1,2404433,"Port Loko",8.76609,-12.78696,"PPL","populated place","6295630|6255146|SL|02|2404433","Earth|Africa|Sierra Leone|Northern Province|Port Loko",2,1
"P002420","P002420_2403964",1,2403964,"Sembehunwo",7.99379,-12.48762,"PPL","populated place","6295630|6255146|SL|03|2403964","Earth|Africa|Sierra Leone|Southern Province|Sembehunwo",2,1
"P002420","P002420_2403698",1,2403698,"Sumbuya",7.64789,-11.9606,"PPL","populated place","6295630|6255146|SL|03|2403698","Earth|Africa|Sierra Leone|Southern Province|Sumbuya",2,1
"P002420","P002420_2403643",1,2403643,"Taiama",8.2013,-12.05996,"PPL","populated place","6295630|6255146|SL|03|2403643","Earth|Africa|Sierra Leone|Southern Province|Taiama",2,1
"P002420","P002420_2402865",1,2402865,"Yele",8.41748,-11.84072,"PPL","populated place","6295630|6255146|SL|02|2402865","Earth|Africa|Sierra Leone|Northern Province|Yele",2,1
"P000117","P000117_2395858",1,2395858,"Adjohoun",6.65,2.06667,"PPL","populated place","6295630|6255146|BJ|00","Earth|Africa|Benin|Adjohoun",2,1
"P000117","P000117_2395317",1,2395317,"Banikoara",11.29845,2.43856,"PPL","populated place","6295630|6255146|BJ|07|2395317","Earth|Africa|Benin|Alibori|Banikoara",2,1
"P000117","P000117_2395261",1,2395261,"Bassila",9.00814,1.6654,"PPL","populated place","6295630|6255146|BJ|13|2395261","Earth|Africa|Benin|Donga|Bassila",2,1
"P000117","P000117_2596747",2,2596747,"Kobli",10.47942,1.01229,"PPL","populated place","6295630|6255146|BJ|08|2596747","Earth|Africa|Benin|Atakora Department|Kobli",2,2
"P000117","P000117_2596746",1,2596746,"Ouaké",9.66167,1.38472,"PPL","populated place","6295630|6255146|BJ|13|2596746","Earth|Africa|Benin|Donga|Ouaké",2,1
"P000117","P000117_2392090",1,2392090,"Porga",11.04802,0.96891,"PPL","populated place","6295630|6255146|BJ|08|2392090","Earth|Africa|Benin|Atakora Department|Porga",2,1
"P049691","P049691_2437732",1,2437732,"Birni N Konni",13.79599,5.25026,"PPL","populated place","6295630|6255146|NE|06|2437732","Earth|Africa|Niger|Tahoua|Birni N Konni",2,1
"P049691","P049691_2445414",1,2445414,"Doutchi",14.3144,8.4212,"PPL","populated place","6295630|6255146|NE|07|2445414","Earth|Africa|Niger|Zinder|Doutchi",2,1
"P049691","P049691_2439242",1,2439242,"Tamaské",14.8258,5.6529,"PPL","populated place","6295630|6255146|NE|06|2439242","Earth|Africa|Niger|Tahoua|Tamaské",2,1
"P049691","P049691_2438775",1,2438775,"Tibiri",13.10575,3.99774,"PPL","populated place","6295630|6255146|NE|03|2438775","Earth|Africa|Niger|Dosso Region|Tibiri",2,1
"P001750","P001750_2458589",1,2458589,"Djenné",13.90608,-4.55332,"PPL","populated place","6295630|6255146|ML|04|2458589","Earth|Africa|Mali|Mopti|Djenné",2,1
"P001750","P001750_2451285",1,2451285,"Sévaré",14.52742,-4.09344,"PPL","populated place","6295630|6255146|ML|04|2451285","Earth|Africa|Mali|Mopti|Sévaré",2,1
"P041150","P041150_2294700",1,2294700,"Tema",5.6698,-0.01657,"PPL","populated place","6295630|6255146|GH|01|2294700","Earth|Africa|Ghana|Greater Accra Region|Tema",2,1
"P001344","P001344_8356717",1,8356717,"Diani",-4.27189,39.56888,"PPL","populated place","6295630|6255146|KE|28|8356717","Earth|Africa|Kenya|Kwale|Diani",2,1
"P001344","P001344_197297",1,197297,"Gitaru",-1.23333,36.68333,"PPL","populated place","6295630|6255146|KE|22|197297","Earth|Africa|Kenya|Kiambu|Gitaru",2,1
"P001344","P001344_187968",1,187968,"Malindi",-3.21799,40.11692,"PPL","populated place","6295630|6255146|KE|23|187968","Earth|Africa|Kenya|Kilifi|Malindi",2,1
"P001344","P001344_184707",1,184707,"Naivasha",-0.71667,36.43591,"PPL","populated place","6295630|6255146|KE|39|184707","Earth|Africa|Kenya|Nakuru|Naivasha",2,1
"P001344","P001344_182722",1,182722,"Nyati",-0.85,37.18333,"PPL","populated place","6295630|6255146|KE|38|182722","Earth|Africa|Kenya|Murang'A|Nyati",2,1
"P049166","P049166_361125",1,361125,"Al Ḩusaynīyah",30.86235,31.92161,"PPL","populated place","6295630|6255146|EG|14|361125","Earth|Africa|Egypt|Eastern Province|Al Ḩusaynīyah",2,1
"P049166","P049166_360716",1,360716,"Al Maţarīyah",31.18287,32.03108,"PPL","populated place","6295630|6255146|EG|01|360716","Earth|Africa|Egypt|Muḩāfaz̧at ad Daqahlīyah|Al Maţarīyah",2,1
"P001738","P001738_6881037",1,6881037,"Bagui",15.4228,-3.7536,"PPL","populated place","6295630|6255146|ML|04|6881037","Earth|Africa|Mali|Mopti|Bagui",2,1
"P001738","P001738_2459174",1,2459174,"Diakoro",13.75585,-6.26329,"PPL","populated place","6295630|6255146|ML|05|2459174","Earth|Africa|Mali|Ségou|Diakoro",2,1
"P001738","P001738_2594676",1,2594676,"Dio-Village",12.82615,-8.2648,"PPL","populated place","6295630|6255146|ML|07|2594676","Earth|Africa|Mali|Koulikoro|Dio-Village",2,1
"P001738","P001738_2458102",1,2458102,"Dyero",12.8292,-6.4965,"PPL","populated place","6295630|6255146|ML|05|2458102","Earth|Africa|Mali|Ségou|Dyero",2,1
"P001738","P001738_2594656",1,2594656,"Koyan",12.74289,-8.23328,"PPL","populated place","6295630|6255146|ML|07|2594656","Earth|Africa|Mali|Koulikoro|Koyan",2,1
"P001738","P001738_2452005",1,2452005,"Sabalibougou",13.51462,-7.50175,"PPL","populated place","6295630|6255146|ML|07|2452005","Earth|Africa|Mali|Koulikoro|Sabalibougou",2,1
"P001738","P001738_2451515",1,2451515,"Sébéla",12.63921,-7.72247,"PPL","populated place","6295630|6255146|ML|07|2451515","Earth|Africa|Mali|Koulikoro|Sébéla",2,1
"P002875","P002875_2368588",1,2368588,"Adangbé",6.53333,1.3,"PPL","populated place","6295630|6255146|TG|00","Earth|Africa|Togo|Adangbé",2,1
"P002875","P002875_2368574",1,2368574,"Adéta",7.13333,0.73333,"PPL","populated place","6295630|6255146|TG|00","Earth|Africa|Togo|Adéta",2,1
"P002875","P002875_2368491",1,2368491,"Afanyan Bléta",6.5019747191512,1.61667,"PPL","populated place","6295630|6255146|TG|00","Earth|Africa|Togo|Afanyan Bléta",2,1
"P002875","P002875_2368490",1,2368490,"Afanyangan",6.48333,1.65,"PPL","populated place","6295630|6255146|TG|00","Earth|Africa|Togo|Afanyangan",2,1
"P002875","P002875_2368428",1,2368428,"Agbanaken",6.28333,1.81667,"PPL","populated place","6295630|6255146|TG|00","Earth|Africa|Togo|Agbanaken",2,1
"P002875","P002875_2589845",1,2589845,"Agbatopé",6.44333,1.26306,"PPL","populated place","6295630|6255146|TG|24|2589845","Earth|Africa|Togo|Maritime|Agbatopé",2,1
"P002875","P002875_2368327",1,2368327,"Agomé Glozou",6.55,1.66667,"PPL","populated place","6295630|6255146|TG|00","Earth|Africa|Togo|Agomé Glozou",2,1
"P002875","P002875_2368301",1,2368301,"Agou Gadzépé",6.88333,0.73333,"PPL","populated place","6295630|6255146|TG|25|2368301","Earth|Africa|Togo|Plateaux|Agou Gadzépé",2,1
"P002875","P002875_2368257",1,2368257,"Agwégan",6.26667,1.68333,"PPL","populated place","6295630|6255146|TG|00","Earth|Africa|Togo|Agwégan",2,1
"P002875","P002875_2368190",1,2368190,"Aklakou",6.33333,1.71667,"PPL","populated place","6295630|6255146|TG|00","Earth|Africa|Togo|Aklakou",2,1
"P002875","P002875_2368163",1,2368163,"Akoumapé",6.38722,1.44972,"PPL","populated place","6295630|6255146|TG|24|2368163","Earth|Africa|Togo|Maritime|Akoumapé",2,1
"P002875","P002875_2368143",1,2368143,"Akparé",7.46667,1.33333,"PPL","populated place","6295630|6255146|TG|00","Earth|Africa|Togo|Akparé",2,1
"P002875","P002875_2368049",1,2368049,"Amégnran",6.46667,1.56667,"PPL","populated place","6295630|6255146|TG|00","Earth|Africa|Togo|Amégnran",2,1
"P002875","P002875_2367990",1,2367990,"Aného",6.22798,1.5919,"PPL","populated place","6295630|6255146|TG|24|2367990","Earth|Africa|Togo|Maritime|Aného",2,1
"P002875","P002875_2367987",1,2367987,"Anfouin",6.31667,1.61667,"PPL","populated place","6295630|6255146|TG|00","Earth|Africa|Togo|Anfouin",2,1
"P002875","P002875_2367981",1,2367981,"Anié",7.75,1.2,"PPL","populated place","6295630|6255146|TG|25|2367981","Earth|Africa|Togo|Plateaux|Anié",2,1
"P002875","P002875_2367916",1,2367916,"Assahoun",6.45,0.91667,"PPL","populated place","6295630|6255146|TG|00","Earth|Africa|Togo|Assahoun",2,1
"P002875","P002875_2367869",1,2367869,"Atchangbadé",9.46667,1.13333,"PPL","populated place","6295630|6255146|TG|00","Earth|Africa|Togo|Atchangbadé",2,1
"P002875","P002875_2367753",1,2367753,"Avéfodzo",6.16833,1.3425,"PPL","populated place","6295630|6255146|TG|24|2367753","Earth|Africa|Togo|Maritime|Avéfodzo",2,1
"P002875","P002875_2367737",1,2367737,"Avévé",6.4,1.76667,"PPL","populated place","6295630|6255146|TG|00","Earth|Africa|Togo|Avévé",2,1
"P002875","P002875_2367718",1,2367718,"Awandjélo",9.45,1.21667,"PPL","populated place","6295630|6255146|TG|00","Earth|Africa|Togo|Awandjélo",2,1
"P002875","P002875_2367660",1,2367660,"Badou",7.58333,0.6,"PPL","populated place","6295630|6255146|TG|25|2367660","Earth|Africa|Togo|Plateaux|Badou",2,1
"P002875","P002875_2367656",1,2367656,"Bafilo",9.35,1.26667,"PPL","populated place","6295630|6255146|TG|23|2367656","Earth|Africa|Togo|Kara|Bafilo",2,1
"P002875","P002875_2367568",1,2367568,"Bassar",9.25025,0.78213,"PPL","populated place","6295630|6255146|TG|23|2367567|2367568","Earth|Africa|Togo|Kara|Préfecture de Bassar|Bassar",2,1
"P002875","P002875_2367423",1,2367423,"Blitta",8.32335,0.98595,"PPL","populated place","6295630|6255146|TG|22|2367423","Earth|Africa|Togo|Centrale|Blitta",2,1
"P002875","P002875_2367205",1,2367205,"Dagou",8.05,1.31667,"PPL","populated place","6295630|6255146|TG|00","Earth|Africa|Togo|Dagou",2,1
"P002875","P002875_2367198",1,2367198,"Dako",9.31667,1.05,"PPL","populated place","6295630|6255146|TG|00","Earth|Africa|Togo|Dako",2,1
"P002875","P002875_2366959",1,2366959,"Djidji",7.58333,0.58333,"PPL","populated place","6295630|6255146|TG|00","Earth|Africa|Togo|Djidji",2,1
"P002875","P002875_2366640",1,2366640,"Galangachi",10.50722,0.35278,"PPL","populated place","6295630|6255146|TG|26|2366640","Earth|Africa|Togo|Savanes|Galangachi",2,1
"P002875","P002875_2366622",1,2366622,"Gando Namoni",10.3325,0.74472,"PPL","populated place","6295630|6255146|TG|26|2366622","Earth|Africa|Togo|Savanes|Gando Namoni",2,1
"P002875","P002875_2366601",1,2366601,"Gati",6.49055342337365,1.33333,"PPL","populated place","6295630|6255146|TG|00","Earth|Africa|Togo|Gati",2,1
"P002875","P002875_2366445",1,2366445,"Guérin-Kouka",9.69056,0.61139,"PPL","populated place","6295630|6255146|TG|23|2366445","Earth|Africa|Togo|Kara|Guérin-Kouka",2,1
"P002875","P002875_2366430",1,2366430,"Hahatoé",6.36528,1.39056,"PPL","populated place","6295630|6255146|TG|24|2366430","Earth|Africa|Togo|Maritime|Hahatoé",2,1
"P002875","P002875_2366421",1,2366421,"Havé",6.49352171189235,1.25,"PPL","populated place","6295630|6255146|TG|00","Earth|Africa|Togo|Havé",2,1
"P002875","P002875_2366405",1,2366405,"Hihétro",7.53333,1.1,"PPL","populated place","6295630|6255146|TG|00","Earth|Africa|Togo|Hihétro",2,1
"P002875","P002875_2366404",1,2366404,"Hila-Kondji",6.23333,1.63333,"PPL","populated place","6295630|6255146|TG|00","Earth|Africa|Togo|Hila-Kondji",2,1
"P002875","P002875_2366298",1,2366298,"Kabou",9.46112,0.81045,"PPL","populated place","6295630|6255146|TG|00","Earth|Africa|Togo|Kabou",2,1
"P002875","P002875_2366216",1,2366216,"Kambolé",8.75,1.6,"PPL","populated place","6295630|6255146|TG|00","Earth|Africa|Togo|Kambolé",2,1
"P002875","P002875_2366168",1,2366168,"Kandé",9.95778,1.04472,"PPL","populated place","6295630|6255146|TG|23|2366168","Earth|Africa|Togo|Kara|Kandé",2,1
"P002875","P002875_2366124",1,2366124,"Katchamba",9.8875,0.52583,"PPL","populated place","6295630|6255146|TG|23|2366124","Earth|Africa|Togo|Kara|Katchamba",2,1
"P002875","P002875_2365696",1,2365696,"Kéméa",9.72278,1.1825,"PPL","populated place","6295630|6255146|TG|23|2365696","Earth|Africa|Togo|Kara|Kéméa",2,1
"P002875","P002875_2366049",1,2366049,"Kétao",9.66111,1.31139,"PPL","populated place","6295630|6255146|TG|23|2366049","Earth|Africa|Togo|Kara|Kétao",2,1
"P002875","P002875_2366041",1,2366041,"Kévé",6.43333,0.93333,"PPL","populated place","6295630|6255146|TG|24|2366041","Earth|Africa|Togo|Maritime|Kévé",2,1
"P002875","P002875_2366004",1,2366004,"Klabé Apégamé",7.65,0.88333,"PPL","populated place","6295630|6255146|TG|00","Earth|Africa|Togo|Klabé Apégamé",2,1
"P002875","P002875_2365983",1,2365983,"Kloto",6.95,0.56667,"PPL","populated place","6295630|6255146|TG|00","Earth|Africa|Togo|Kloto",2,1
"P002875","P002875_2365886",1,2365886,"Kolokopé",7.46667,1.31667,"PPL","populated place","6295630|6255146|TG|00","Earth|Africa|Togo|Kolokopé",2,1
